treatment,day,revalence_index,class_label,voc_count
TA 1,8,83.1,spoiled,68
TA 1,8,82.99,spoiled,68
TA 1,8,66.28,spoiled,68
TA 1,8,65.07,spoiled,68
TA 1,8,65.01,spoiled,68
TA 1,8,63.7,spoiled,68
TA 1,8,59.09,spoiled,68
TA 1,8,87.21,spoiled,98
TA 1,8,84.66,spoiled,98
TA 1,8,0.14,spoiled,98
TA 1,8,85.99,spoiled,98
TA 1,8,82.92,spoiled,98
TA 1,8,82.65,spoiled,98
TA 1,8,62.01,spoiled,98
TA 1,8,34.65,spoiled,98
TA 1,8,95.72,spoiled,98
TA 1,8,95.51,spoiled,98
TA 1,8,94.44,spoiled,98
TA 1,8,93.08,spoiled,98
TA 1,8,90.81,spoiled,98
TA 1,8,96.68,spoiled,98
TA 1,8,94.81,spoiled,98
TA 1,8,94.76,spoiled,98
TA 1,8,91.93,spoiled,98
TA 1,8,91.85,spoiled,98
TA 1,8,43.17,spoiled,98
TA 1,8,43.13,spoiled,98
TA 1,8,42.77,spoiled,98
TA 1,8,42.32,spoiled,98
TA 1,8,41.52,spoiled,98
TA 1,8,86.09,spoiled,98
TA 1,8,85.84,spoiled,98
TA 1,8,85.78,spoiled,98
TA 1,8,84.65,spoiled,98
TA 1,8,83.66,spoiled,98
TA 1,8,73.35,spoiled,98
TA 1,8,51.87,spoiled,98
TA 1,8,51.32,spoiled,98
TA 1,8,51.25,spoiled,98
TA 1,8,50.76,spoiled,98
TA 1,8,95.7,spoiled,98
TA 1,8,95.24,spoiled,98
TA 1,8,94.89,spoiled,98
TA 1,8,94.46,spoiled,98
TA 1,8,94.25,spoiled,98
TA 1,8,91.67,spoiled,98
TA 1,8,90.74,spoiled,98
TA 1,8,89.0,spoiled,98
TA 1,8,88.63,spoiled,98
TA 1,8,88.34,spoiled,98
TA 1,8,96.96,spoiled,98
TA 1,8,96.84,spoiled,98
TA 1,8,95.73,spoiled,98
TA 1,8,95.35,spoiled,98
TA 1,8,95.23,spoiled,98
TA 1,8,92.41,spoiled,98
TA 1,8,78.44,spoiled,98
TA 1,8,78.27,spoiled,98
TA 1,8,78.18,spoiled,98
TA 1,8,77.58,spoiled,98
TA 1,8,98.48,spoiled,98
TA 1,8,98.41,spoiled,98
TA 1,8,98.07,spoiled,98
TA 1,8,97.94,spoiled,98
TA 1,8,97.91,spoiled,98
TA 1,8,92.14,spoiled,98
TA 1,8,91.29,spoiled,98
TA 1,8,90.57,spoiled,98
TA 1,8,90.39,spoiled,98
TA 1,8,90.39,spoiled,98
TA 1,8,97.37,spoiled,98
TA 1,8,96.73,spoiled,98
TA 1,8,95.98,spoiled,98
TA 1,8,95.86,spoiled,98
TA 1,8,95.84,spoiled,98
TA 1,8,90.86,spoiled,98
TA 1,8,89.81,spoiled,98
TA 1,8,89.81,spoiled,98
TA 1,8,89.76,spoiled,98
TA 1,8,89.62,spoiled,98
TA 1,8,92.79,spoiled,98
TA 1,8,92.1,spoiled,98
TA 1,8,91.98,spoiled,98
TA 1,8,90.91,spoiled,98
TA 1,8,90.13,spoiled,98
TA 1,8,88.92,spoiled,98
TA 1,8,88.88,spoiled,98
TA 1,8,88.88,spoiled,98
TA 1,8,88.8,spoiled,98
TA 1,8,88.6,spoiled,98
TA 1,8,95.97,spoiled,98
TA 1,8,95.6,spoiled,98
TA 1,8,95.54,spoiled,98
TA 1,8,95.52,spoiled,98
TA 1,8,95.5,spoiled,98
TA 1,8,95.98,spoiled,98
TA 1,8,95.79,spoiled,98
TA 1,8,95.15,spoiled,98
TA 1,8,93.48,spoiled,98
TA 1,8,92.62,spoiled,98
TA 1,8,75.7,spoiled,98
TA 1,8,75.13,spoiled,98
TA 1,8,74.79,spoiled,98
TA 1,8,74.7,spoiled,98
TA 1,8,74.68,spoiled,98
TA 1,8,80.76,spoiled,107
TA 1,8,79.61,spoiled,107
TA 1,8,78.93,spoiled,107
TA 1,8,32.03,spoiled,107
TA 1,8,66.01,spoiled,107
TA 1,8,63.48,spoiled,107
TA 1,8,63.4,spoiled,107
TA 1,8,61.86,spoiled,107
TA 1,8,45.42,spoiled,107
TA 1,8,95.2,spoiled,107
TA 1,8,94.99,spoiled,107
TA 1,8,93.75,spoiled,107
TA 1,8,92.57,spoiled,107
TA 1,8,90.85,spoiled,107
TA 1,8,98.21,spoiled,107
TA 1,8,96.1,spoiled,107
TA 1,8,95.79,spoiled,107
TA 1,8,93.39,spoiled,107
TA 1,8,93.31,spoiled,107
TA 1,8,80.52,spoiled,107
TA 1,8,79.26,spoiled,107
TA 1,8,79.01,spoiled,107
TA 1,8,78.89,spoiled,107
TA 1,8,78.69,spoiled,107
TA 1,8,91.34,spoiled,107
TA 1,8,90.63,spoiled,107
TA 1,8,89.95,spoiled,107
TA 1,8,89.91,spoiled,107
TA 1,8,88.89,spoiled,107
TA 1,8,95.12,spoiled,107
TA 1,8,94.56,spoiled,107
TA 1,8,94.32,spoiled,107
TA 1,8,94.11,spoiled,107
TA 1,8,93.97,spoiled,107
TA 1,8,51.04,spoiled,107
TA 1,8,50.87,spoiled,107
TA 1,8,50.63,spoiled,107
TA 1,8,50.61,spoiled,107
TA 1,8,50.37,spoiled,107
TA 1,8,91.92,spoiled,107
TA 1,8,91.61,spoiled,107
TA 1,8,91.28,spoiled,107
TA 1,8,90.67,spoiled,107
TA 1,8,90.53,spoiled,107
TA 1,8,99.33,spoiled,107
TA 1,8,99.15,spoiled,107
TA 1,8,98.91,spoiled,107
TA 1,8,98.15,spoiled,107
TA 1,8,97.75,spoiled,107
TA 1,8,90.15,spoiled,107
TA 1,8,89.25,spoiled,107
TA 1,8,89.08,spoiled,107
TA 1,8,88.97,spoiled,107
TA 1,8,88.43,spoiled,107
TA 1,8,83.15,spoiled,107
TA 1,8,82.73,spoiled,107
TA 1,8,80.72,spoiled,107
TA 1,8,80.09,spoiled,107
TA 1,8,79.98,spoiled,107
TA 1,8,97.42,spoiled,107
TA 1,8,97.33,spoiled,107
TA 1,8,97.14,spoiled,107
TA 1,8,96.97,spoiled,107
TA 1,8,96.88,spoiled,107
TA 1,8,83.24,spoiled,107
TA 1,8,83.08,spoiled,107
TA 1,8,82.83,spoiled,107
TA 1,8,82.63,spoiled,107
TA 1,8,82.38,spoiled,107
TA 1,8,95.76,spoiled,107
TA 1,8,95.27,spoiled,107
TA 1,8,94.79,spoiled,107
TA 1,8,94.59,spoiled,107
TA 1,8,94.52,spoiled,107
TA 1,8,86.31,spoiled,107
TA 1,8,83.35,spoiled,107
TA 1,8,82.78,spoiled,107
TA 1,8,82.67,spoiled,107
TA 1,8,74.61,spoiled,107
TA 1,8,98.12,spoiled,107
TA 1,8,97.86,spoiled,107
TA 1,8,97.85,spoiled,107
TA 1,8,97.77,spoiled,107
TA 1,8,97.18,spoiled,107
TA 1,8,81.0,spoiled,107
TA 1,8,79.51,spoiled,107
TA 1,8,79.45,spoiled,107
TA 1,8,78.23,spoiled,107
TA 1,8,77.84,spoiled,107
TA 1,8,96.72,spoiled,107
TA 1,8,96.65,spoiled,107
TA 1,8,96.56,spoiled,107
TA 1,8,96.33,spoiled,107
TA 1,8,96.17,spoiled,107
TA 1,8,92.78,spoiled,107
TA 1,8,92.36,spoiled,107
TA 1,8,92.21,spoiled,107
TA 1,8,92.08,spoiled,107
TA 1,8,92.06,spoiled,107
TA 1,8,93.24,spoiled,107
TA 1,8,91.95,spoiled,107
TA 1,8,67.59,spoiled,107
TA 1,8,67.22,spoiled,107
TA 1,8,66.91,spoiled,107
TA 1,8,98.37,spoiled,107
TA 1,8,97.61,spoiled,107
TA 1,8,96.35,spoiled,107
TA 1,8,49.05,spoiled,74
TA 1,8,46.98,spoiled,74
TA 1,8,32.97,spoiled,74
TA 1,8,32.66,spoiled,74
TA 1,8,93.87,spoiled,74
TA 1,8,57.73,spoiled,74
TA 1,8,55.85,spoiled,74
TA 1,8,55.52,spoiled,74
TA 1,8,54.49,spoiled,74
TA 1,8,72.22,spoiled,74
TA 1,8,69.45,spoiled,74
TA 1,8,67.2,spoiled,74
TA 1,8,65.64,spoiled,74
TA 1,8,45.57,spoiled,74
TA 1,8,95.4,spoiled,74
TA 1,8,95.18,spoiled,74
TA 1,8,94.46,spoiled,74
TA 1,8,92.76,spoiled,74
TA 1,8,90.59,spoiled,74
TA 1,8,97.52,spoiled,74
TA 1,8,96.31,spoiled,74
TA 1,8,96.08,spoiled,74
TA 1,8,92.73,spoiled,74
TA 1,8,92.65,spoiled,74
TA 1,8,79.81,spoiled,74
TA 1,8,79.27,spoiled,74
TA 1,8,78.85,spoiled,74
TA 1,8,78.16,spoiled,74
TA 1,8,77.79,spoiled,74
TA 1,8,78.59,spoiled,74
TA 1,8,78.36,spoiled,74
TA 1,8,78.17,spoiled,74
TA 1,8,77.74,spoiled,74
TA 1,8,77.25,spoiled,74
TA 1,8,71.11,spoiled,74
TA 1,8,70.85,spoiled,74
TA 1,8,70.76,spoiled,74
TA 1,8,70.35,spoiled,74
TA 1,8,70.33,spoiled,74
TA 1,8,95.68,spoiled,74
TA 1,8,94.62,spoiled,74
TA 1,8,93.06,spoiled,74
TA 1,8,92.97,spoiled,74
TA 1,8,92.41,spoiled,74
TA 1,8,81.77,spoiled,74
TA 1,8,81.71,spoiled,74
TA 1,8,81.53,spoiled,74
TA 1,8,80.88,spoiled,74
TA 1,8,80.66,spoiled,74
TA 1,8,96.52,spoiled,74
TA 1,8,96.41,spoiled,74
TA 1,8,96.24,spoiled,74
TA 1,8,96.07,spoiled,74
TA 1,8,95.98,spoiled,74
TA 1,8,69.69,spoiled,74
TA 1,8,69.61,spoiled,74
TA 1,8,69.6,spoiled,74
TA 1,8,69.45,spoiled,74
TA 1,8,69.29,spoiled,74
TA 1,8,82.0,spoiled,74
TA 1,8,81.2,spoiled,74
TA 1,8,81.1,spoiled,74
TA 1,8,36.8,spoiled,74
TA 1,8,36.55,spoiled,74
TA 1,8,92.21,spoiled,74
TA 1,8,92.12,spoiled,74
TA 1,8,91.89,spoiled,74
TA 1,8,91.89,spoiled,74
TA 1,8,91.81,spoiled,74
TA 1,8,66.07,spoiled,74
TA 1,8,66.02,spoiled,74
TA 1,8,65.98,spoiled,74
TA 1,8,65.65,spoiled,74
TA 1,8,65.53,spoiled,74
TA 1,8,68.31,spoiled,96
TA 1,8,66.54,spoiled,96
TA 1,8,0.06,spoiled,96
TA 1,8,84.24,spoiled,96
TA 1,8,81.01,spoiled,96
TA 1,8,81.0,spoiled,96
TA 1,8,79.02,spoiled,96
TA 1,8,20.39,spoiled,96
TA 1,8,66.34,spoiled,96
TA 1,8,63.8,spoiled,96
TA 1,8,61.73,spoiled,96
TA 1,8,60.3,spoiled,96
TA 1,8,0.7,spoiled,96
TA 1,8,95.66,spoiled,96
TA 1,8,95.45,spoiled,96
TA 1,8,94.38,spoiled,96
TA 1,8,93.02,spoiled,96
TA 1,8,90.84,spoiled,96
TA 1,8,97.57,spoiled,96
TA 1,8,95.8,spoiled,96
TA 1,8,95.76,spoiled,96
TA 1,8,92.77,spoiled,96
TA 1,8,92.69,spoiled,96
TA 1,8,89.7,spoiled,96
TA 1,8,89.69,spoiled,96
TA 1,8,89.3,spoiled,96
TA 1,8,89.0,spoiled,96
TA 1,8,88.03,spoiled,96
TA 1,8,64.56,spoiled,96
TA 1,8,63.99,spoiled,96
TA 1,8,63.75,spoiled,96
TA 1,8,63.18,spoiled,96
TA 1,8,62.89,spoiled,96
TA 1,8,77.72,spoiled,96
TA 1,8,64.58,spoiled,96
TA 1,8,64.45,spoiled,96
TA 1,8,64.29,spoiled,96
TA 1,8,63.72,spoiled,96
TA 1,8,84.91,spoiled,96
TA 1,8,84.85,spoiled,96
TA 1,8,84.74,spoiled,96
TA 1,8,84.23,spoiled,96
TA 1,8,84.17,spoiled,96
TA 1,8,81.28,spoiled,96
TA 1,8,81.22,spoiled,96
TA 1,8,81.0,spoiled,96
TA 1,8,80.39,spoiled,96
TA 1,8,80.17,spoiled,96
TA 1,8,98.27,spoiled,96
TA 1,8,98.24,spoiled,96
TA 1,8,98.06,spoiled,96
TA 1,8,97.9,spoiled,96
TA 1,8,97.73,spoiled,96
TA 1,8,89.8,spoiled,96
TA 1,8,89.74,spoiled,96
TA 1,8,89.38,spoiled,96
TA 1,8,89.25,spoiled,96
TA 1,8,89.14,spoiled,96
TA 1,8,95.31,spoiled,96
TA 1,8,93.87,spoiled,96
TA 1,8,93.71,spoiled,96
TA 1,8,93.66,spoiled,96
TA 1,8,93.14,spoiled,96
TA 1,8,89.49,spoiled,96
TA 1,8,87.55,spoiled,96
TA 1,8,80.82,spoiled,96
TA 1,8,77.24,spoiled,96
TA 1,8,72.42,spoiled,96
TA 1,8,88.84,spoiled,96
TA 1,8,88.03,spoiled,96
TA 1,8,87.92,spoiled,96
TA 1,8,78.41,spoiled,96
TA 1,8,72.41,spoiled,96
TA 1,8,96.68,spoiled,96
TA 1,8,96.39,spoiled,96
TA 1,8,96.07,spoiled,96
TA 1,8,95.76,spoiled,96
TA 1,8,95.36,spoiled,96
TA 1,8,93.53,spoiled,96
TA 1,8,91.87,spoiled,96
TA 1,8,91.79,spoiled,96
TA 1,8,90.04,spoiled,96
TA 1,8,83.32,spoiled,96
TA 1,8,82.83,spoiled,96
TA 1,8,82.1,spoiled,96
TA 1,8,81.92,spoiled,96
TA 1,8,81.82,spoiled,96
TA 1,8,81.63,spoiled,96
TA 1,8,90.2,spoiled,96
TA 1,8,86.86,spoiled,96
TA 1,8,86.63,spoiled,96
TA 1,8,86.61,spoiled,96
TA 1,8,86.47,spoiled,96
TA 1,8,47.05,spoiled,96
TA 1,8,46.69,spoiled,96
TA 1,8,46.12,spoiled,96
TA 1,8,66.43,spoiled,103
TA 1,8,64.92,spoiled,103
TA 1,8,27.69,spoiled,103
TA 1,8,82.46,spoiled,103
TA 1,8,79.3,spoiled,103
TA 1,8,79.21,spoiled,103
TA 1,8,77.28,spoiled,103
TA 1,8,25.97,spoiled,103
TA 1,8,67.29,spoiled,103
TA 1,8,64.71,spoiled,103
TA 1,8,62.55,spoiled,103
TA 1,8,61.16,spoiled,103
TA 1,8,29.92,spoiled,103
TA 1,8,96.06,spoiled,103
TA 1,8,95.84,spoiled,103
TA 1,8,94.85,spoiled,103
TA 1,8,93.4,spoiled,103
TA 1,8,91.31,spoiled,103
TA 1,8,93.04,spoiled,103
TA 1,8,91.39,spoiled,103
TA 1,8,91.35,spoiled,103
TA 1,8,88.46,spoiled,103
TA 1,8,88.39,spoiled,103
TA 1,8,72.85,spoiled,103
TA 1,8,72.7,spoiled,103
TA 1,8,72.42,spoiled,103
TA 1,8,71.99,spoiled,103
TA 1,8,71.98,spoiled,103
TA 1,8,63.42,spoiled,103
TA 1,8,63.41,spoiled,103
TA 1,8,63.27,spoiled,103
TA 1,8,63.08,spoiled,103
TA 1,8,62.39,spoiled,103
TA 1,8,58.61,spoiled,103
TA 1,8,58.32,spoiled,103
TA 1,8,58.02,spoiled,103
TA 1,8,57.96,spoiled,103
TA 1,8,57.51,spoiled,103
TA 1,8,97.32,spoiled,103
TA 1,8,96.59,spoiled,103
TA 1,8,96.39,spoiled,103
TA 1,8,95.39,spoiled,103
TA 1,8,94.83,spoiled,103
TA 1,8,97.65,spoiled,103
TA 1,8,93.27,spoiled,103
TA 1,8,77.97,spoiled,103
TA 1,8,77.73,spoiled,103
TA 1,8,77.48,spoiled,103
TA 1,8,91.43,spoiled,103
TA 1,8,87.53,spoiled,103
TA 1,8,87.31,spoiled,103
TA 1,8,87.2,spoiled,103
TA 1,8,86.69,spoiled,103
TA 1,8,90.52,spoiled,103
TA 1,8,89.54,spoiled,103
TA 1,8,89.31,spoiled,103
TA 1,8,89.25,spoiled,103
TA 1,8,88.83,spoiled,103
TA 1,8,97.14,spoiled,103
TA 1,8,94.78,spoiled,103
TA 1,8,81.16,spoiled,103
TA 1,8,77.94,spoiled,103
TA 1,8,77.93,spoiled,103
TA 1,8,98.5,spoiled,103
TA 1,8,98.37,spoiled,103
TA 1,8,98.22,spoiled,103
TA 1,8,98.05,spoiled,103
TA 1,8,97.96,spoiled,103
TA 1,8,77.35,spoiled,103
TA 1,8,77.16,spoiled,103
TA 1,8,77.05,spoiled,103
TA 1,8,76.63,spoiled,103
TA 1,8,76.46,spoiled,103
TA 1,8,94.76,spoiled,103
TA 1,8,94.32,spoiled,103
TA 1,8,93.93,spoiled,103
TA 1,8,93.64,spoiled,103
TA 1,8,93.54,spoiled,103
TA 1,8,91.1,spoiled,103
TA 1,8,90.91,spoiled,103
TA 1,8,90.82,spoiled,103
TA 1,8,90.75,spoiled,103
TA 1,8,90.62,spoiled,103
TA 1,8,96.2,spoiled,103
TA 1,8,96.19,spoiled,103
TA 1,8,96.14,spoiled,103
TA 1,8,95.77,spoiled,103
TA 1,8,95.75,spoiled,103
TA 1,8,96.31,spoiled,103
TA 1,8,95.54,spoiled,103
TA 1,8,95.42,spoiled,103
TA 1,8,89.4,spoiled,103
TA 1,8,88.73,spoiled,103
TA 1,8,98.31,spoiled,103
TA 1,8,97.98,spoiled,103
TA 1,8,97.98,spoiled,103
TA 1,8,97.9,spoiled,103
TA 1,8,97.31,spoiled,103
TA 1,8,86.76,spoiled,103
TA 1,8,86.71,spoiled,103
TA 1,8,86.68,spoiled,103
TA 1,8,86.2,spoiled,103
TA 1,8,86.16,spoiled,103
TA 1,8,77.18,spoiled,116
TA 1,8,74.76,spoiled,116
TA 1,8,0.02,spoiled,116
TA 1,8,97.99,spoiled,116
TA 1,8,94.3,spoiled,116
TA 1,8,93.99,spoiled,116
TA 1,8,90.86,spoiled,116
TA 1,8,10.8,spoiled,116
TA 1,8,96.53,spoiled,116
TA 1,8,96.32,spoiled,116
TA 1,8,94.03,spoiled,116
TA 1,8,93.87,spoiled,116
TA 1,8,91.76,spoiled,116
TA 1,8,83.12,spoiled,116
TA 1,8,80.78,spoiled,116
TA 1,8,80.52,spoiled,116
TA 1,8,79.04,spoiled,116
TA 1,8,78.97,spoiled,116
TA 1,8,87.3,spoiled,116
TA 1,8,86.69,spoiled,116
TA 1,8,84.0,spoiled,116
TA 1,8,83.82,spoiled,116
TA 1,8,82.43,spoiled,116
TA 1,8,73.97,spoiled,116
TA 1,8,73.79,spoiled,116
TA 1,8,73.74,spoiled,116
TA 1,8,73.14,spoiled,116
TA 1,8,73.1,spoiled,116
TA 1,8,65.11,spoiled,116
TA 1,8,65.04,spoiled,116
TA 1,8,63.64,spoiled,116
TA 1,8,63.52,spoiled,116
TA 1,8,63.51,spoiled,116
TA 1,8,87.43,spoiled,116
TA 1,8,86.85,spoiled,116
TA 1,8,86.5,spoiled,116
TA 1,8,86.41,spoiled,116
TA 1,8,85.98,spoiled,116
TA 1,8,99.46,spoiled,116
TA 1,8,99.24,spoiled,116
TA 1,8,99.17,spoiled,116
TA 1,8,98.35,spoiled,116
TA 1,8,98.23,spoiled,116
TA 1,8,72.72,spoiled,116
TA 1,8,72.62,spoiled,116
TA 1,8,71.85,spoiled,116
TA 1,8,71.28,spoiled,116
TA 1,8,71.21,spoiled,116
TA 1,8,78.15,spoiled,116
TA 1,8,77.76,spoiled,116
TA 1,8,77.65,spoiled,116
TA 1,8,77.09,spoiled,116
TA 1,8,77.09,spoiled,116
TA 1,8,97.04,spoiled,116
TA 1,8,96.9,spoiled,116
TA 1,8,96.36,spoiled,116
TA 1,8,96.34,spoiled,116
TA 1,8,96.18,spoiled,116
TA 1,8,90.41,spoiled,116
TA 1,8,90.34,spoiled,116
TA 1,8,88.57,spoiled,116
TA 1,8,87.89,spoiled,116
TA 1,8,87.73,spoiled,116
TA 1,8,70.74,spoiled,116
TA 1,8,70.08,spoiled,116
TA 1,8,69.55,spoiled,116
TA 1,8,69.52,spoiled,116
TA 1,8,69.51,spoiled,116
TA 1,8,75.68,spoiled,116
TA 1,8,74.47,spoiled,116
TA 1,8,74.25,spoiled,116
TA 1,8,74.02,spoiled,116
TA 1,8,73.88,spoiled,116
TA 1,8,76.42,spoiled,116
TA 1,8,76.32,spoiled,116
TA 1,8,75.72,spoiled,116
TA 1,8,75.71,spoiled,116
TA 1,8,75.7,spoiled,116
TA 1,8,90.29,spoiled,116
TA 1,8,89.84,spoiled,116
TA 1,8,89.58,spoiled,116
TA 1,8,89.55,spoiled,116
TA 1,8,89.54,spoiled,116
TA 1,8,89.34,spoiled,116
TA 1,8,89.25,spoiled,116
TA 1,8,89.05,spoiled,116
TA 1,8,89.01,spoiled,116
TA 1,8,88.85,spoiled,116
TA 1,8,98.94,spoiled,116
TA 1,8,98.09,spoiled,116
TA 1,8,98.05,spoiled,116
TA 1,8,97.97,spoiled,116
TA 1,8,97.92,spoiled,116
TA 1,8,94.79,spoiled,116
TA 1,8,94.51,spoiled,116
TA 1,8,94.19,spoiled,116
TA 1,8,93.79,spoiled,116
TA 1,8,93.61,spoiled,116
TA 1,8,73.57,spoiled,116
TA 1,8,73.45,spoiled,116
TA 1,8,73.38,spoiled,116
TA 1,8,73.24,spoiled,116
TA 1,8,73.0,spoiled,116
TA 1,8,95.14,spoiled,116
TA 1,8,94.53,spoiled,116
TA 1,8,94.17,spoiled,116
TA 1,8,93.95,spoiled,116
TA 1,8,93.88,spoiled,116
TA 1,8,79.45,spoiled,116
TA 1,8,78.89,spoiled,116
TA 1,8,78.57,spoiled,116
TA 1,8,78.56,spoiled,116
TA 1,8,78.45,spoiled,116
TA 1,8,39.15,spoiled,116
TA 1,8,38.85,spoiled,116
TA 1,8,32.89,spoiled,116
TA 1,8,47.57,spoiled,74
TA 1,8,45.55,spoiled,74
TA 1,8,44.82,spoiled,74
TA 1,8,44.29,spoiled,74
TA 1,8,72.22,spoiled,74
TA 1,8,69.51,spoiled,74
TA 1,8,69.45,spoiled,74
TA 1,8,67.82,spoiled,74
TA 1,8,32.84,spoiled,74
TA 1,8,95.16,spoiled,74
TA 1,8,94.95,spoiled,74
TA 1,8,93.89,spoiled,74
TA 1,8,92.54,spoiled,74
TA 1,8,90.64,spoiled,74
TA 1,8,98.37,spoiled,74
TA 1,8,96.63,spoiled,74
TA 1,8,96.58,spoiled,74
TA 1,8,93.54,spoiled,74
TA 1,8,93.46,spoiled,74
TA 1,8,97.66,spoiled,74
TA 1,8,97.64,spoiled,74
TA 1,8,97.12,spoiled,74
TA 1,8,96.9,spoiled,74
TA 1,8,95.83,spoiled,74
TA 1,8,74.49,spoiled,74
TA 1,8,74.21,spoiled,74
TA 1,8,73.91,spoiled,74
TA 1,8,73.62,spoiled,74
TA 1,8,73.38,spoiled,74
TA 1,8,98.63,spoiled,74
TA 1,8,97.57,spoiled,74
TA 1,8,97.22,spoiled,74
TA 1,8,97.14,spoiled,74
TA 1,8,96.52,spoiled,74
TA 1,8,70.45,spoiled,74
TA 1,8,65.99,spoiled,74
TA 1,8,61.87,spoiled,74
TA 1,8,61.83,spoiled,74
TA 1,8,60.99,spoiled,74
TA 1,8,98.23,spoiled,74
TA 1,8,98.1,spoiled,74
TA 1,8,96.76,spoiled,74
TA 1,8,96.64,spoiled,74
TA 1,8,96.09,spoiled,74
TA 1,8,95.02,spoiled,74
TA 1,8,93.86,spoiled,74
TA 1,8,93.81,spoiled,74
TA 1,8,93.4,spoiled,74
TA 1,8,92.84,spoiled,74
TA 1,8,92.33,spoiled,74
TA 1,8,91.55,spoiled,74
TA 1,8,91.54,spoiled,74
TA 1,8,91.47,spoiled,74
TA 1,8,91.38,spoiled,74
TA 1,8,97.02,spoiled,74
TA 1,8,96.7,spoiled,74
TA 1,8,96.7,spoiled,74
TA 1,8,96.61,spoiled,74
TA 1,8,96.03,spoiled,74
TA 1,8,94.2,spoiled,74
TA 1,8,93.61,spoiled,74
TA 1,8,93.0,spoiled,74
TA 1,8,92.91,spoiled,74
TA 1,8,92.76,spoiled,74
TA 1,8,90.89,spoiled,74
TA 1,8,90.62,spoiled,74
TA 1,8,90.52,spoiled,74
TA 1,8,90.39,spoiled,74
TA 1,8,90.24,spoiled,74
TA 1,8,78.4,spoiled,74
TA 1,8,77.79,spoiled,74
TA 1,8,77.61,spoiled,74
TA 1,8,77.49,spoiled,74
TA 1,8,77.21,spoiled,74
TA 1,8,64.58,spoiled,81
TA 1,8,61.84,spoiled,81
TA 1,8,55.55,spoiled,81
TA 1,8,54.29,spoiled,81
TA 1,8,91.3,spoiled,81
TA 1,8,91.04,spoiled,81
TA 1,8,89.21,spoiled,81
TA 1,8,87.14,spoiled,81
TA 1,8,35.74,spoiled,81
TA 1,8,57.17,spoiled,81
TA 1,8,54.98,spoiled,81
TA 1,8,53.2,spoiled,81
TA 1,8,51.96,spoiled,81
TA 1,8,14.6,spoiled,81
TA 1,8,92.91,spoiled,81
TA 1,8,92.7,spoiled,81
TA 1,8,91.07,spoiled,81
TA 1,8,90.34,spoiled,81
TA 1,8,89.01,spoiled,81
TA 1,8,99.09,spoiled,81
TA 1,8,96.62,spoiled,81
TA 1,8,96.05,spoiled,81
TA 1,8,94.22,spoiled,81
TA 1,8,94.14,spoiled,81
TA 1,8,97.58,spoiled,81
TA 1,8,97.28,spoiled,81
TA 1,8,97.11,spoiled,81
TA 1,8,96.44,spoiled,81
TA 1,8,96.1,spoiled,81
TA 1,8,55.62,spoiled,81
TA 1,8,55.58,spoiled,81
TA 1,8,55.5,spoiled,81
TA 1,8,55.34,spoiled,81
TA 1,8,55.11,spoiled,81
TA 1,8,97.4,spoiled,81
TA 1,8,92.67,spoiled,81
TA 1,8,91.61,spoiled,81
TA 1,8,91.5,spoiled,81
TA 1,8,89.81,spoiled,81
TA 1,8,77.72,spoiled,81
TA 1,8,77.62,spoiled,81
TA 1,8,76.59,spoiled,81
TA 1,8,76.19,spoiled,81
TA 1,8,76.09,spoiled,81
TA 1,8,82.76,spoiled,81
TA 1,8,76.85,spoiled,81
TA 1,8,76.55,spoiled,81
TA 1,8,76.43,spoiled,81
TA 1,8,75.88,spoiled,81
TA 1,8,91.33,spoiled,81
TA 1,8,91.32,spoiled,81
TA 1,8,90.87,spoiled,81
TA 1,8,90.82,spoiled,81
TA 1,8,90.71,spoiled,81
TA 1,8,66.43,spoiled,81
TA 1,8,66.12,spoiled,81
TA 1,8,58.16,spoiled,81
TA 1,8,57.56,spoiled,81
TA 1,8,57.1,spoiled,81
TA 1,8,90.11,spoiled,81
TA 1,8,89.35,spoiled,81
TA 1,8,89.19,spoiled,81
TA 1,8,89.16,spoiled,81
TA 1,8,89.09,spoiled,81
TA 1,8,93.71,spoiled,81
TA 1,8,93.48,spoiled,81
TA 1,8,93.48,spoiled,81
TA 1,8,93.4,spoiled,81
TA 1,8,92.83,spoiled,81
TA 1,8,74.35,spoiled,81
TA 1,8,73.16,spoiled,81
TA 1,8,73.1,spoiled,81
TA 1,8,60.85,spoiled,81
TA 1,8,60.73,spoiled,81
TA 1,8,69.19,spoiled,81
TA 1,8,44.44,spoiled,81
TA 1,8,44.26,spoiled,81
TA 1,8,43.98,spoiled,81
TA 1,8,43.95,spoiled,81
TA 1,8,88.25,spoiled,81
TA 1,8,43.22,spoiled,81
TA 2,0,47.92,fresh,73
TA 2,0,45.79,fresh,73
TA 2,0,70.58,fresh,73
TA 2,0,68.03,fresh,73
TA 2,0,68.03,fresh,73
TA 2,0,25.48,fresh,73
TA 2,0,1.84,fresh,73
TA 2,0,75.18,fresh,73
TA 2,0,72.3,fresh,73
TA 2,0,70.61,fresh,73
TA 2,0,68.33,fresh,73
TA 2,0,0.65,fresh,73
TA 2,0,96.3,fresh,73
TA 2,0,96.09,fresh,73
TA 2,0,94.74,fresh,73
TA 2,0,93.64,fresh,73
TA 2,0,91.76,fresh,73
TA 2,0,98.64,fresh,73
TA 2,0,96.43,fresh,73
TA 2,0,96.07,fresh,73
TA 2,0,93.79,fresh,73
